UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome
116,7,2024-01-18 04:43:14,login,,,
116,8,2024-05-14 04:23:32,purchase,prod_3663,334.9340851,purchase
116,8,2024-01-22 05:40:06,add_to_cart,prod_4819,,
116,8,2024-02-21 17:30:09,page_view,,,
116,8,2024-01-01 19:25:41,add_to_cart,prod_4042,,
116,8,2024-05-02 16:29:16,login,,,
116,8,2024-02-05 21:19:09,logout,,,
116,8,2024-02-01 15:47:21,click,,,
116,8,2024-01-17 19:00:33,purchase,prod_2023,97.1863265,purchase
116,8,2024-05-10 13:40:29,product_view,prod_2502,,
116,8,2024-06-07 04:43:54,login,,,
116,9,2024-03-03 02:19:56,purchase,prod_7307,141.7465557,purchase
116,9,2024-04-10 11:37:55,add_to_cart,prod_7541,,
116,9,2024-05-17 18:18:03,add_to_cart,prod_6517,,
116,9,2024-02-08 11:14:49,add_to_cart,prod_9732,,
116,9,2024-06-07 12:24:25,click,,,
116,9,2024-03-14 06:51:06,product_view,prod_6598,,
116,9,2024-03-12 23:32:31,login,,,
116,9,2024-04-23 06:13:20,logout,,,
116,9,2024-03-30 05:02:26,logout,,,
116,9,2024-02-01 07:05:08,purchase,prod_3394,230.5389822,purchase
116,10,2024-03-30 23:54:53,click,,,
116,10,2024-05-27 00:26:05,logout,,,
116,10,2024-04-21 21:07:35,click,,,
116,10,2024-01-17 15:44:49,add_to_cart,prod_2615,,
116,10,2024-03-09 02:01:42,click,,,
116,10,2024-07-20 19:54:21,add_to_cart,prod_9499,,
116,10,2024-06-07 23:17:26,login,,,
116,10,2024-02-18 17:36:09,add_to_cart,prod_3551,,
117,1,2024-02-01 02:43:56,click,,,
117,1,2024-05-11 03:36:23,click,,,
117,1,2024-05-06 12:51:11,page_view,,,
117,1,2024-01-25 10:19:15,logout,,,
117,1,2024-03-17 07:35:54,add_to_cart,prod_1797,,
117,2,2024-06-02 20:15:56,logout,,,
117,2,2024-03-09 20:45:25,click,,,
117,2,2024-06-04 04:28:13,login,,,
117,2,2024-03-08 20:23:01,login,,,
117,2,2024-05-11 23:52:42,login,,,
117,2,2024-02-04 08:16:09,purchase,prod_5200,122.6433948,purchase
117,2,2024-06-27 09:13:20,login,,,
117,2,2024-03-28 03:48:49,purchase,prod_1653,428.83562,purchase
117,2,2024-07-21 13:30:29,click,,,
117,3,2024-06-27 19:56:12,click,,,
117,3,2024-06-22 21:31:02,login,,,
117,3,2024-06-04 03:53:07,product_view,prod_7042,,
117,3,2024-02-16 20:35:01,product_view,prod_8362,,
117,3,2024-02-11 17:12:40,click,,,
117,3,2024-01-10 04:49:59,login,,,
117,4,2024-02-08 18:56:18,logout,,,
117,4,2024-02-25 09:01:15,login,,,
117,4,2024-01-30 03:11:30,page_view,,,
117,4,2024-01-30 17:51:28,click,,,
117,4,2024-03-12 13:45:02,product_view,prod_7253,,
117,4,2024-06-23 13:00:13,click,,,
117,4,2024-04-15 19:46:15,logout,,,
117,4,2024-04-03 10:36:12,click,,,
117,4,2024-07-12 02:59:02,add_to_cart,prod_6694,,
117,4,2024-06-19 04:54:31,logout,,,
117,5,2024-04-17 15:46:36,purchase,prod_1025,400.989826,purchase
117,5,2024-06-02 21:35:19,login,,,
117,5,2024-05-24 16:44:07,product_view,prod_2084,,
117,5,2024-03-30 12:13:09,page_view,,,
117,5,2024-04-29 14:23:43,add_to_cart,prod_1810,,
117,5,2024-02-16 04:30:04,purchase,prod_8388,433.2237005,purchase
117,5,2024-06-22 12:54:56,logout,,,
117,5,2024-07-03 16:00:28,login,,,
117,5,2024-01-09 08:38:11,product_view,prod_6100,,
117,5,2024-05-04 15:02:55,add_to_cart,prod_7993,,
117,6,2024-05-14 18:14:12,add_to_cart,prod_2388,,
117,6,2024-06-05 11:39:24,product_view,prod_2076,,
117,6,2024-05-08 18:59:05,click,,,
117,6,2024-05-01 04:58:38,click,,,
117,6,2024-03-26 10:41:51,page_view,,,
117,6,2024-05-19 12:52:27,logout,,,
117,6,2024-04-07 09:43:16,add_to_cart,prod_7430,,
117,6,2024-07-22 18:18:14,click,,,
117,6,2024-03-26 10:40:19,page_view,,,
117,7,2024-01-01 16:39:16,click,,,
117,7,2024-07-09 00:24:16,add_to_cart,prod_9801,,
117,7,2024-02-15 21:21:26,logout,,,
117,7,2024-07-17 17:32:09,click,,,
117,7,2024-01-05 02:18:18,login,,,
117,7,2024-03-24 06:55:33,product_view,prod_4714,,
117,7,2024-03-05 22:33:00,product_view,prod_7151,,
117,7,2024-04-29 01:41:48,product_view,prod_7723,,
117,7,2024-04-28 20:48:07,add_to_cart,prod_5876,,
117,7,2024-01-28 05:51:12,login,,,
117,8,2024-03-09 23:18:12,purchase,prod_3814,220.7947095,purchase
117,8,2024-01-17 01:51:30,add_to_cart,prod_7073,,
117,8,2024-07-04 18:17:08,logout,,,
117,8,2024-04-10 03:20:14,product_view,prod_9325,,
117,8,2024-01-30 15:08:25,click,,,
117,8,2024-07-02 00:44:58,login,,,
117,9,2024-07-07 06:49:03,page_view,,,
117,9,2024-03-10 05:16:19,purchase,prod_8435,167.9626454,purchase
117,9,2024-07-05 05:03:47,page_view,,,
117,9,2024-03-10 07:21:30,purchase,prod_5379,382.9215579,purchase
117,9,2024-02-14 16:04:34,product_view,prod_2725,,
117,9,2024-02-11 19:15:01,click,,,
117,9,2024-04-10 05:22:16,purchase,prod_3884,426.7168369,purchase
117,9,2024-06-15 23:21:40,logout,,,
117,10,2024-02-14 21:23:33,product_view,prod_9965,,
117,10,2024-02-17 22:17:03,product_view,prod_5247,,
117,10,2024-05-17 09:25:23,purchase,prod_2029,39.26640913,purchase
117,10,2024-04-28 22:43:27,add_to_cart,prod_9393,,
117,10,2024-03-10 05:30:54,page_view,,,
117,10,2024-02-29 20:58:54,add_to_cart,prod_8256,,
117,10,2024-06-25 10:56:43,logout,,,
118,1,2024-05-16 00:10:22,product_view,prod_1339,,
118,1,2024-05-10 22:13:32,purchase,prod_9231,402.3458357,purchase
118,1,2024-05-10 10:07:13,click,,,
118,1,2024-06-01 20:14:03,page_view,,,
118,1,2024-01-08 07:20:26,page_view,,,
118,1,2024-05-11 22:28:11,add_to_cart,prod_7803,,
118,2,2024-07-11 20:17:41,add_to_cart,prod_1427,,
118,2,2024-01-20 14:22:24,page_view,,,
118,2,2024-04-10 07:12:06,click,,,
118,2,2024-02-21 14:20:56,product_view,prod_9977,,
118,2,2024-06-23 17:16:25,add_to_cart,prod_3409,,
118,2,2024-07-06 16:56:10,logout,,,
118,2,2024-02-27 02:55:43,page_view,,,
118,3,2024-02-17 15:29:10,add_to_cart,prod_7434,,
118,3,2024-02-29 02:42:32,purchase,prod_1734,281.1150847,purchase
118,3,2024-03-24 03:15:21,click,,,
118,3,2024-02-05 19:39:25,click,,,
118,3,2024-06-04 14:08:43,product_view,prod_4913,,
118,3,2024-06-28 17:07:31,product_view,prod_1608,,
118,3,2024-06-10 19:35:43,product_view,prod_5168,,
118,3,2024-06-23 11:45:06,page_view,,,
118,3,2024-06-13 17:08:36,product_view,prod_2919,,
118,3,2024-07-13 22:27:09,login,,,
118,4,2024-01-23 11:06:01,purchase,prod_1984,256.7441948,purchase
118,4,2024-04-04 21:01:42,product_view,prod_6544,,
118,4,2024-02-09 23:54:58,login,,,
118,4,2024-06-16 13:55:52,login,,,
118,4,2024-02-14 09:30:22,purchase,prod_3123,360.9511372,purchase
118,5,2024-03-03 21:35:09,page_view,,,
118,5,2024-06-22 10:02:01,purchase,prod_1582,331.808498,purchase
118,5,2024-04-10 13:51:08,page_view,,,
118,5,2024-05-22 23:52:10,login,,,
118,5,2024-04-20 10:45:46,login,,,
118,5,2024-05-30 21:21:01,click,,,
118,6,2024-02-14 07:08:03,page_view,,,
118,6,2024-04-27 20:43:35,page_view,,,
118,6,2024-06-13 23:48:43,page_view,,,
118,6,2024-03-10 05:34:24,add_to_cart,prod_8894,,
118,6,2024-01-26 02:02:11,product_view,prod_2362,,
118,6,2024-02-22 01:35:06,login,,,
118,6,2024-02-03 00:40:40,logout,,,
118,6,2024-05-20 09:32:23,purchase,prod_3035,483.9784039,purchase
118,6,2024-02-18 04:33:17,add_to_cart,prod_9973,,
118,7,2024-05-17 10:39:17,logout,,,
118,7,2024-02-14 01:54:58,page_view,,,
118,7,2024-02-26 19:36:02,logout,,,
118,7,2024-02-01 09:17:57,purchase,prod_5044,120.3720173,purchase
118,7,2024-02-23 10:20:47,page_view,,,
118,7,2024-02-12 06:09:59,logout,,,
118,7,2024-04-18 07:45:37,click,,,
118,7,2024-03-21 09:48:01,page_view,,,
118,7,2024-03-31 00:36:18,click,,,
118,8,2024-04-21 05:11:41,login,,,
118,8,2024-07-06 21:56:06,purchase,prod_7835,112.5976847,purchase
118,8,2024-03-19 20:04:52,login,,,
118,8,2024-06-17 11:26:40,product_view,prod_9846,,
118,8,2024-06-04 04:09:24,page_view,,,
118,8,2024-01-06 13:49:06,product_view,prod_4142,,
118,8,2024-06-17 21:42:34,logout,,,
118,8,2024-02-06 13:24:58,page_view,,,
118,9,2024-03-05 08:07:51,purchase,prod_6307,159.9763675,purchase
118,9,2024-04-30 13:15:53,logout,,,
118,9,2024-04-07 12:00:50,logout,,,
118,9,2024-05-18 12:33:30,product_view,prod_4060,,
118,9,2024-05-29 00:12:15,logout,,,
118,9,2024-01-21 06:53:52,click,,,
118,9,2024-04-25 12:31:09,click,,,
118,10,2024-04-29 02:26:29,click,,,
118,10,2024-05-08 02:26:56,add_to_cart,prod_7368,,
118,10,2024-01-01 02:58:10,add_to_cart,prod_9900,,
118,10,2024-03-12 23:21:42,click,,,
118,10,2024-05-28 04:15:21,add_to_cart,prod_2441,,
118,10,2024-05-24 04:53:40,logout,,,
118,10,2024-05-29 14:39:25,logout,,,
118,10,2024-03-03 05:36:19,login,,,
118,10,2024-01-25 21:24:46,purchase,prod_6956,6.727566158,purchase
119,1,2024-02-18 22:56:56,login,,,
119,1,2024-06-15 07:51:35,add_to_cart,prod_4269,,
119,1,2024-03-01 19:50:52,logout,,,
119,1,2024-04-07 20:35:14,page_view,,,
119,1,2024-04-15 21:21:05,click,,,
119,1,2024-02-14 00:12:51,product_view,prod_3347,,
119,1,2024-02-17 06:19:15,product_view,prod_6384,,
119,2,2024-01-26 03:39:26,product_view,prod_9842,,
119,2,2024-04-08 10:20:44,page_view,,,
119,2,2024-01-25 12:26:02,product_view,prod_4669,,
119,2,2024-04-25 22:50:13,add_to_cart,prod_5294,,
119,2,2024-05-29 14:17:23,product_view,prod_6578,,
119,2,2024-01-30 18:19:18,purchase,prod_7300,215.0287449,purchase
119,3,2024-02-09 14:30:21,logout,,,
119,3,2024-05-16 04:16:51,product_view,prod_6759,,
119,3,2024-03-04 22:36:56,login,,,
119,3,2024-02-21 06:59:41,add_to_cart,prod_6164,,
119,3,2024-06-10 11:46:00,purchase,prod_8628,119.6259322,purchase
119,3,2024-01-05 16:59:31,login,,,
119,3,2024-07-22 19:47:46,page_view,,,
119,3,2024-05-15 11:03:36,logout,,,
119,3,2024-04-14 16:54:46,page_view,,,
119,3,2024-05-05 07:11:12,login,,,
119,4,2024-01-30 22:13:35,product_view,prod_7218,,
119,4,2024-07-18 13:38:45,login,,,
119,4,2024-04-19 21:54:14,purchase,prod_6623,111.7550837,purchase
119,4,2024-01-19 19:11:01,add_to_cart,prod_7693,,
119,4,2024-04-14 05:32:33,purchase,prod_8861,82.76804136,purchase
119,4,2024-01-31 09:53:45,login,,,
119,4,2024-02-14 00:26:11,purchase,prod_2532,7.811267321,purchase
119,4,2024-05-09 16:52:08,page_view,,,
119,5,2024-06-25 02:27:34,product_view,prod_6530,,
119,5,2024-02-09 14:35:14,logout,,,
119,5,2024-01-05 22:48:26,login,,,
119,5,2024-07-12 17:47:45,add_to_cart,prod_1752,,
119,5,2024-06-28 22:33:31,add_to_cart,prod_2811,,
119,5,2024-01-09 21:53:29,logout,,,
119,5,2024-04-29 19:43:21,purchase,prod_9832,62.14373146,purchase
119,5,2024-07-19 09:55:25,product_view,prod_2223,,
119,5,2024-04-20 23:36:53,page_view,,,
119,6,2024-07-06 05:44:54,click,,,
119,6,2024-04-18 02:51:27,page_view,,,
119,6,2024-06-16 06:00:12,add_to_cart,prod_6713,,
119,6,2024-02-15 20:57:19,purchase,prod_4975,236.438277,purchase
119,6,2024-02-29 16:37:03,page_view,,,
119,6,2024-05-15 03:46:25,login,,,
119,6,2024-03-09 18:38:24,logout,,,
119,6,2024-03-28 01:35:42,purchase,prod_4823,130.9548578,purchase
119,6,2024-05-01 04:33:15,login,,,
119,6,2024-06-23 12:56:42,page_view,,,
119,7,2024-06-16 08:24:18,add_to_cart,prod_5911,,
119,7,2024-02-16 02:12:28,add_to_cart,prod_9558,,
119,7,2024-04-13 13:44:55,add_to_cart,prod_6479,,
119,7,2024-03-17 00:01:56,logout,,,
119,7,2024-02-03 02:28:20,add_to_cart,prod_8604,,
119,7,2024-01-15 05:07:53,purchase,prod_5232,50.97824229,purchase
119,7,2024-06-27 22:35:56,purchase,prod_6771,196.0757602,purchase
119,8,2024-02-23 08:42:06,product_view,prod_3810,,
119,8,2024-07-22 16:23:28,login,,,
119,8,2024-05-09 12:09:48,purchase,prod_1664,121.4058034,purchase
119,8,2024-05-25 05:01:31,product_view,prod_1501,,
119,8,2024-03-04 23:00:27,login,,,
119,8,2024-06-10 02:32:16,page_view,,,
119,8,2024-05-08 09:43:56,login,,,
119,8,2024-05-13 00:55:17,click,,,
119,8,2024-06-30 06:12:05,logout,,,
119,9,2024-03-03 11:07:06,login,,,
119,9,2024-02-02 11:05:00,purchase,prod_4646,190.8847053,purchase
119,9,2024-04-13 17:32:53,purchase,prod_9638,34.01727676,purchase
119,9,2024-05-25 02:01:10,purchase,prod_1047,362.5178159,purchase
119,9,2024-01-02 10:38:56,login,,,
119,9,2024-04-12 23:10:00,purchase,prod_6992,418.9139228,purchase
119,9,2024-03-30 21:56:05,login,,,
119,9,2024-02-01 04:05:29,product_view,prod_2139,,
119,9,2024-03-26 05:31:47,click,,,
119,9,2024-05-04 12:55:37,add_to_cart,prod_5906,,
119,10,2024-06-17 07:29:53,page_view,,,
119,10,2024-03-28 00:32:31,add_to_cart,prod_8155,,
119,10,2024-06-19 14:09:42,page_view,,,
119,10,2024-07-01 06:17:47,login,,,
119,10,2024-04-11 15:51:17,click,,,
120,1,2024-01-23 22:51:20,product_view,prod_1413,,
120,1,2024-03-21 04:10:41,purchase,prod_4641,481.9468132,purchase
120,1,2024-06-05 05:44:04,product_view,prod_8473,,
120,1,2024-07-04 14:24:12,add_to_cart,prod_4260,,
120,1,2024-07-19 17:41:01,page_view,,,
120,1,2024-05-22 04:27:32,add_to_cart,prod_4521,,
120,1,2024-01-09 09:11:52,product_view,prod_8324,,
120,1,2024-02-07 16:16:31,click,,,
120,1,2024-06-30 22:04:13,page_view,,,
120,1,2024-06-17 16:28:24,product_view,prod_4967,,
120,2,2024-01-31 05:21:53,click,,,
120,2,2024-04-16 13:47:14,login,,,
120,2,2024-01-11 09:09:21,click,,,
120,2,2024-02-15 15:09:19,add_to_cart,prod_8951,,
120,2,2024-04-30 03:54:47,page_view,,,
120,2,2024-04-10 19:59:08,login,,,
120,2,2024-04-18 21:11:44,logout,,,
120,2,2024-01-07 13:27:58,add_to_cart,prod_4966,,
120,3,2024-05-05 01:41:01,page_view,,,
120,3,2024-04-26 02:05:33,click,,,
120,3,2024-03-17 19:06:47,click,,,
120,3,2024-04-11 09:37:01,page_view,,,
120,3,2024-02-16 17:51:10,purchase,prod_8640,110.352609,purchase
120,3,2024-04-24 04:20:50,product_view,prod_8856,,
120,3,2024-04-15 04:43:49,login,,,
120,4,2024-02-15 01:41:07,add_to_cart,prod_3614,,
120,4,2024-04-10 04:17:58,product_view,prod_4356,,
120,4,2024-07-12 11:58:09,click,,,
120,4,2024-04-01 00:14:35,logout,,,
120,4,2024-01-21 02:33:58,product_view,prod_6638,,
120,4,2024-01-03 07:40:45,logout,,,
120,4,2024-03-13 12:53:43,login,,,
120,4,2024-04-28 05:09:41,login,,,
120,5,2024-05-30 15:42:35,logout,,,
120,5,2024-03-19 05:32:32,click,,,
120,5,2024-04-01 15:59:41,product_view,prod_9343,,
120,5,2024-03-27 04:54:29,logout,,,
120,5,2024-03-26 05:18:29,page_view,,,
120,5,2024-02-25 21:10:13,purchase,prod_6322,103.9871068,purchase
120,5,2024-05-13 07:47:29,add_to_cart,prod_8737,,
120,6,2024-04-06 22:27:21,product_view,prod_6650,,
120,6,2024-05-23 08:07:48,click,,,
120,6,2024-07-11 13:38:05,add_to_cart,prod_5179,,
120,6,2024-04-26 08:49:22,login,,,
120,6,2024-04-16 16:13:21,page_view,,,
120,6,2024-02-16 01:46:47,click,,,
120,6,2024-01-02 01:38:33,login,,,
120,6,2024-02-05 08:04:04,product_view,prod_2714,,
120,6,2024-06-08 07:38:06,logout,,,
120,6,2024-04-22 10:09:47,page_view,,,
120,7,2024-02-20 01:19:54,login,,,
120,7,2024-03-08 06:25:36,purchase,prod_7323,279.520794,purchase
120,7,2024-04-16 18:57:57,logout,,,
120,7,2024-06-25 04:19:07,page_view,,,
120,7,2024-03-10 02:31:52,purchase,prod_7019,301.1389603,purchase
120,7,2024-01-13 01:43:02,product_view,prod_8229,,
120,8,2024-01-31 10:51:11,page_view,,,
120,8,2024-06-30 02:41:03,logout,,,
120,8,2024-06-06 14:48:47,product_view,prod_8188,,
120,8,2024-04-16 08:02:44,page_view,,,
120,8,2024-04-13 11:50:19,click,,,
120,8,2024-05-24 10:29:06,page_view,,,
120,8,2024-06-18 13:45:51,page_view,,,
120,8,2024-02-03 06:52:47,logout,,,
120,9,2024-03-01 09:15:10,add_to_cart,prod_8076,,
120,9,2024-07-13 05:46:32,add_to_cart,prod_5086,,
120,9,2024-03-27 15:06:40,click,,,
120,9,2024-03-16 17:23:35,purchase,prod_3092,250.0213398,purchase
120,9,2024-02-22 02:45:47,page_view,,,
120,9,2024-04-08 14:22:08,click,,,
120,9,2024-03-28 03:07:46,logout,,,
120,9,2024-03-10 23:08:50,login,,,
120,9,2024-07-15 02:07:56,page_view,,,
120,9,2024-05-12 17:28:36,add_to_cart,prod_3507,,
120,10,2024-03-10 11:12:39,product_view,prod_8869,,
120,10,2024-07-05 12:31:24,login,,,
120,10,2024-05-31 08:05:01,logout,,,
120,10,2024-02-01 07:42:39,purchase,prod_6769,265.0663411,purchase
120,10,2024-06-13 07:22:45,purchase,prod_5516,426.642869,purchase
120,10,2024-04-29 18:53:13,page_view,,,
120,10,2024-02-19 21:02:25,purchase,prod_9369,27.57436179,purchase
121,1,2024-01-28 17:52:25,purchase,prod_7194,363.7948658,purchase
121,1,2024-07-19 09:55:57,purchase,prod_1399,17.94517353,purchase
121,1,2024-05-17 23:03:10,logout,,,
121,1,2024-06-14 11:49:49,login,,,
121,1,2024-01-01 21:13:55,product_view,prod_6346,,
121,1,2024-07-13 18:24:10,logout,,,
121,1,2024-05-22 00:52:23,add_to_cart,prod_1499,,
121,1,2024-06-11 11:39:09,click,,,
121,2,2024-07-17 16:09:43,click,,,
121,2,2024-03-15 14:53:49,product_view,prod_9160,,
121,2,2024-02-07 08:42:57,add_to_cart,prod_7111,,
121,2,2024-07-12 21:13:43,logout,,,
121,2,2024-07-03 01:36:34,add_to_cart,prod_4769,,
121,2,2024-07-11 22:17:44,purchase,prod_6114,106.3414254,purchase
121,2,2024-07-10 21:38:40,product_view,prod_6640,,
121,2,2024-04-07 11:42:34,click,,,
121,3,2024-07-01 21:34:03,product_view,prod_1627,,
121,3,2024-04-18 06:43:04,page_view,,,
121,3,2024-03-05 00:29:26,product_view,prod_5535,,
121,3,2024-07-11 16:16:30,page_view,,,
121,3,2024-02-12 19:34:38,purchase,prod_9082,428.7334323,purchase
121,3,2024-06-01 17:21:51,add_to_cart,prod_5222,,
121,3,2024-04-22 14:12:45,login,,,
121,3,2024-05-30 10:37:12,login,,,
121,3,2024-01-02 09:33:36,logout,,,
121,3,2024-03-29 17:11:36,login,,,
121,4,2024-07-02 15:35:58,login,,,
121,4,2024-06-11 15:28:57,page_view,,,
121,4,2024-04-26 15:52:57,add_to_cart,prod_5528,,
121,4,2024-03-19 21:53:39,purchase,prod_5463,402.719938,purchase
121,4,2024-05-20 10:38:23,click,,,
121,4,2024-07-04 20:57:10,login,,,
121,5,2024-04-22 17:13:29,add_to_cart,prod_6937,,
121,5,2024-03-13 21:49:46,page_view,,,
121,5,2024-06-19 12:35:40,logout,,,
121,5,2024-03-23 18:36:32,page_view,,,
121,5,2024-05-27 21:47:17,logout,,,
121,5,2024-06-01 12:12:58,product_view,prod_5348,,
121,5,2024-01-16 03:49:37,page_view,,,
121,6,2024-01-07 01:08:30,product_view,prod_7310,,
121,6,2024-05-31 23:06:18,click,,,
121,6,2024-07-20 14:19:40,page_view,,,
121,6,2024-03-17 01:15:56,add_to_cart,prod_3553,,
121,6,2024-03-15 17:30:43,click,,,
121,7,2024-01-15 07:40:00,click,,,
121,7,2024-01-19 04:49:21,add_to_cart,prod_5363,,
121,7,2024-02-29 22:29:59,add_to_cart,prod_4371,,
121,7,2024-02-11 08:16:03,product_view,prod_4675,,
121,7,2024-01-13 01:56:18,click,,,
121,7,2024-01-15 14:16:56,add_to_cart,prod_6959,,
121,8,2024-01-11 15:17:36,click,,,
121,8,2024-07-10 04:40:20,purchase,prod_7078,133.7537011,purchase
121,8,2024-02-26 01:19:38,product_view,prod_6993,,
121,8,2024-07-19 21:19:21,add_to_cart,prod_9385,,
121,8,2024-06-16 05:15:10,purchase,prod_5109,32.71884943,purchase
121,8,2024-04-18 16:51:24,product_view,prod_4309,,
121,8,2024-03-10 16:31:41,click,,,
121,8,2024-04-18 14:13:52,purchase,prod_7682,450.7086619,purchase
121,9,2024-06-26 08:28:39,login,,,
121,9,2024-03-09 02:02:33,add_to_cart,prod_3967,,
121,9,2024-03-12 18:29:00,logout,,,
121,9,2024-04-06 15:01:55,login,,,
121,9,2024-03-01 06:13:10,purchase,prod_7018,385.8179155,purchase
121,9,2024-05-19 10:08:33,click,,,
121,9,2024-01-30 20:28:28,add_to_cart,prod_6378,,
121,9,2024-01-06 23:21:59,logout,,,
121,9,2024-07-17 15:47:50,purchase,prod_6335,483.3489416,purchase
121,9,2024-06-25 12:56:28,page_view,,,
121,10,2024-06-07 02:18:00,purchase,prod_8671,456.4497345,purchase
121,10,2024-05-12 10:57:55,page_view,,,
121,10,2024-03-06 19:55:13,add_to_cart,prod_3947,,
121,10,2024-02-11 05:54:49,click,,,
121,10,2024-05-07 03:55:03,login,,,
122,1,2024-03-17 16:41:21,purchase,prod_9074,99.05697148,purchase
122,1,2024-01-08 09:44:36,click,,,
122,1,2024-03-19 12:10:22,product_view,prod_8074,,
122,1,2024-05-29 02:12:56,product_view,prod_6088,,
122,1,2024-07-09 23:56:26,product_view,prod_1433,,
122,1,2024-02-22 23:44:26,logout,,,
122,1,2024-05-19 21:18:10,click,,,
122,2,2024-05-06 04:17:29,purchase,prod_9165,441.5266478,purchase
122,2,2024-03-27 07:14:35,click,,,
122,2,2024-04-21 18:09:12,click,,,
122,2,2024-06-22 03:09:00,logout,,,
122,2,2024-02-01 08:04:50,add_to_cart,prod_2681,,
122,2,2024-05-19 21:43:04,logout,,,
122,2,2024-03-06 23:18:42,logout,,,
122,2,2024-03-01 18:11:28,page_view,,,
122,3,2024-06-01 21:23:59,logout,,,
122,3,2024-02-05 15:11:51,logout,,,
122,3,2024-05-15 07:52:47,add_to_cart,prod_4475,,
122,3,2024-03-09 13:07:59,logout,,,
122,3,2024-02-15 00:49:51,logout,,,
122,3,2024-05-14 06:08:41,logout,,,
122,3,2024-07-05 22:50:39,page_view,,,
122,3,2024-02-08 06:58:18,logout,,,
122,3,2024-02-04 03:22:14,logout,,,
122,4,2024-05-10 00:12:03,logout,,,
122,4,2024-04-24 12:43:01,page_view,,,
122,4,2024-07-18 01:20:09,logout,,,
122,4,2024-01-29 10:47:04,login,,,
122,4,2024-02-04 13:04:40,add_to_cart,prod_4603,,
122,4,2024-06-12 04:23:56,add_to_cart,prod_6861,,
122,4,2024-02-03 14:08:39,purchase,prod_1419,186.6151114,purchase
122,4,2024-01-14 14:15:42,purchase,prod_8807,141.6375905,purchase
122,5,2024-06-02 07:03:34,logout,,,
122,5,2024-07-14 01:26:37,purchase,prod_5086,381.5769662,purchase
122,5,2024-03-23 07:13:32,purchase,prod_2625,392.2590452,purchase
122,5,2024-01-31 08:14:04,page_view,,,
122,5,2024-04-06 09:26:25,add_to_cart,prod_4440,,
122,5,2024-02-11 06:21:05,page_view,,,
122,5,2024-06-21 10:33:50,add_to_cart,prod_5252,,
122,6,2024-06-26 10:27:51,login,,,
122,6,2024-06-27 12:24:44,page_view,,,
122,6,2024-01-20 01:21:14,login,,,
122,6,2024-07-15 07:30:30,click,,,
122,6,2024-02-05 11:51:15,page_view,,,
122,7,2024-02-02 16:56:53,logout,,,
122,7,2024-06-30 17:51:52,product_view,prod_6858,,
122,7,2024-05-23 04:17:24,login,,,
122,7,2024-05-13 07:51:32,add_to_cart,prod_8236,,
122,7,2024-05-21 01:28:54,page_view,,,
122,7,2024-03-27 03:29:54,product_view,prod_2055,,
122,7,2024-01-20 09:03:09,page_view,,,
122,7,2024-05-06 06:23:08,click,,,
122,7,2024-05-15 12:36:04,click,,,
122,8,2024-01-27 16:46:10,login,,,
122,8,2024-04-16 03:25:17,add_to_cart,prod_2008,,
122,8,2024-06-04 22:27:45,purchase,prod_9291,166.3963846,purchase
122,8,2024-01-02 21:19:57,login,,,
122,8,2024-03-18 19:12:30,logout,,,
122,8,2024-01-18 10:19:46,product_view,prod_4939,,
122,8,2024-06-16 05:56:07,login,,,
122,8,2024-01-08 11:31:22,page_view,,,
122,8,2024-05-19 04:26:59,login,,,
122,8,2024-05-25 17:22:04,purchase,prod_5015,66.39790417,purchase
122,9,2024-05-11 23:07:25,logout,,,
122,9,2024-01-09 05:36:54,product_view,prod_8529,,
122,9,2024-07-06 02:26:01,click,,,
122,9,2024-02-17 11:09:05,product_view,prod_6633,,
122,9,2024-01-08 12:37:11,login,,,
122,9,2024-02-24 22:11:36,logout,,,
122,9,2024-02-13 12:27:50,logout,,,
122,10,2024-06-19 23:24:09,login,,,
122,10,2024-06-09 11:43:04,add_to_cart,prod_4197,,
122,10,2024-02-22 22:51:14,add_to_cart,prod_2708,,
122,10,2024-04-06 06:01:14,login,,,
122,10,2024-07-21 22:34:33,login,,,
122,10,2024-05-18 03:06:38,page_view,,,
122,10,2024-07-04 09:14:34,logout,,,
122,10,2024-02-21 08:49:32,logout,,,
123,1,2024-03-07 11:06:53,click,,,
123,1,2024-02-15 10:08:50,purchase,prod_4791,143.0711581,purchase
123,1,2024-01-09 20:54:26,purchase,prod_5840,275.1476532,purchase
123,1,2024-04-03 06:20:39,logout,,,
123,1,2024-01-21 12:21:34,login,,,
123,1,2024-06-21 04:29:35,page_view,,,
123,1,2024-01-04 02:25:51,click,,,
123,2,2024-05-11 16:53:24,login,,,
123,2,2024-07-01 08:01:23,product_view,prod_8972,,
123,2,2024-06-15 05:08:38,purchase,prod_1260,167.2017262,purchase
123,2,2024-01-05 07:10:30,click,,,
123,2,2024-05-10 04:14:47,product_view,prod_2731,,
123,2,2024-02-19 07:56:32,page_view,,,
123,2,2024-06-19 07:20:07,logout,,,
123,3,2024-01-10 21:01:58,purchase,prod_4010,474.0591499,purchase
123,3,2024-02-25 22:37:59,click,,,
123,3,2024-03-15 21:11:19,click,,,
123,3,2024-02-25 03:20:55,click,,,
123,3,2024-06-07 10:31:32,page_view,,,
123,3,2024-03-13 10:50:09,login,,,
123,3,2024-06-27 17:13:54,logout,,,
123,3,2024-06-23 06:47:46,click,,,
